"","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P"
"21",0.584668460860848,0.592256796360016,0.525541582331061,0.70361770093441,0.572235901653767,0.506488487124443,0.522121244668961,0.508189186453819,0.504472559690475,0.513865360617638,0.498870097100735,0.459116113185883,0.433429878950119,0.428350049257278,0.428815325349569,0.502530511375517,0.576919357478619,0.496280058473349,0.489688011072576,0.344540677126497,0.533250460773706,0.441463492438197,0.417205067165196,0.364709570258856,0.424610740691423
"22",0.687739520519972,0.623788684979081,0.631953265890479,0.447433722391725,0.663705782592297,0.50649186372757,0.522121304273605,0.508190056681633,0.504472610354423,0.535085070133209,0.756898692250252,0.561608478426933,0.560772877931595,0.519847124814987,0.567208760604262,0.563896361552179,0.508915169537067,0.507018921896815,0.491907724738121,0.416642281133682,0.613801967725158,0.526250039041042,0.456726416200399,0.806322512030601,0.294054940342903
"23",0.604378165304661,0.448850463330746,0.50154995881021,0.589071985147893,0.573054509237409,0.506489786505699,0.52212131023407,0.508189061284065,0.504462975263596,0.513865411281586,0.466589456796646,0.524513110518456,0.495385244488716,0.502335360646248,0.499314028024673,0.385139504540712,0.459494011849165,0.467735831439495,0.556489912420511,0.400751223042607,0.400780321657658,0.757309323549271,0.69440884552896,0.541110245138407,0.66251779589802
"24",0.621607439219952,0.587775978073478,0.516862058266997,0.611028737388551,0.657893874496221,0.506489753723145,0.522121316194534,0.508189061284065,0.504472604393959,0.513865396380424,0.417180839180946,0.527033385634422,0.4949562728405,0.499627509713173,0.461210402473807,0.54559781011194,0.77407253421843,0.638290347158909,0.671709703654051,0.592912999447435,0.815644854307175,0.687256114184856,0.687396389245987,0.673619532585144,0.75575490668416
"25",0.960850149393082,0.879813951253891,0.947339671850205,0.843815489113331,0.808080027997494,0.504695662856102,0.5221195936203,0.508190953731537,0.504469156265259,0.513865071535111,0.434506477415562,0.459954163432121,0.482047656178474,0.485165271162987,0.481178984045982,0.309995141159743,0.453042213246226,0.491098065301776,0.426782704144716,0.39538558293134,0.56771137136966,0.663709753751755,0.578414378687739,0.747226648777723,0.567424562573433
"26",0.962558591365814,0.891694352030754,0.943216794729233,0.865902783721685,0.829748424887657,0.506489431858063,0.522121196985245,0.508189412951469,0.504470860958099,0.513865542411804,0.498404482007027,0.451808889210224,0.435861746966839,0.44137223251164,0.437629996240139,0.746887145191431,0.838528175652027,0.677589821815491,0.700653447583318,0.695334983617067,0.419227437116206,0.333110973052681,0.469363666325808,0.31213897485286,0.417910919338465
"27",0.802710145711899,0.841259920597076,0.817742667347193,0.791087584197521,0.732523879315704,0.50644009411335,0.522121268510819,0.508189144730568,0.504471239447594,0.513866901397705,0.43721210360527,0.521086126565933,0.487195840477943,0.505155438184738,0.502776849269867,0.894577878713608,0.890204921364784,0.951443248987198,0.886228680610657,0.94673917889595,0.685271325334907,0.663664520531893,0.568486327305436,0.707412752509117,0.839881330728531
"28",0.923116856813431,0.837073230743408,0.909941244125366,0.848002434708178,0.720758232101798,0.506477510929108,0.521928259730339,0.507228943705559,0.501877468824387,0.513170236349106,0.52572241127491,0.42459214925766,0.472425429522991,0.467043173313141,0.481948217749596,0.452839582040906,0.541676584631205,0.525376263260841,0.554493951052427,0.748825356736779,0.669241416454315,0.886671763658524,0.759635180979967,0.81495518386364,0.78813941180706
"29",0.867281125485897,0.841891176998615,0.781358610093594,0.75389159321785,0.56898153424263,0.506493070721626,0.522121316194534,0.508189061284065,0.504472601413727,0.513865682482719,0.454030632972717,0.521582600474358,0.48597207069397,0.500603330135345,0.495060348510742,0.792635807394981,0.815023001283407,0.821336403489113,0.649997822195292,0.695357343554497,0.44924015365541,0.707886012643576,0.45610603261739,0.50973458699882,0.322447945922613
"30",0.803617607429624,0.777030485123396,0.880103603005409,0.837369208037853,0.623798854649067,0.506485339999199,0.522108343243599,0.508189028501511,0.50447134077549,0.513865214586258,0.423487719148397,0.500634771585464,0.464796034991741,0.447542604804039,0.480446970462799,0.38780975760892,0.570107764750719,0.487709435448051,0.760894581675529,0.516345529258251,0.66651800647378,0.795359845459461,0.738351236283779,0.776903687417507,0.681739961728454
"31",0.0704421959118918,0.0524656563065946,0.140130401868373,0.0324053804390132,0.147271329071373,0.506488394737244,0.522114908695221,0.508185130357742,0.504487681388855,0.518242084980011,0.700559642910957,0.588810446858406,0.558734440803528,0.506994332373142,0.568817537650466,0.458066519536078,0.672925837337971,0.818687156587839,0.740744860470295,0.661447329074144,0.74395899027586,0.569406719505787,0.547554402798414,0.530684182047844,0.745961077511311
"32",0.844862188398838,0.829942148923874,0.79015017002821,0.83096526414156,0.768906765431166,0.506489741802216,0.522121292352676,0.508191213011742,0.504472631216049,0.513865661621094,0.478790706396103,0.541307774186134,0.516087266802788,0.505799403786659,0.462516477704048,0.373376470687799,0.431977860070765,0.23548645414412,0.22945439517498,0.257567180041224,0.341808575950563,0.253641421720386,0.252304174378514,0.30641683191061,0.198441027849913
"33",0.929144650697708,0.775378782302141,0.883716887235641,0.731947149522603,0.642265362292528,0.506435453891754,0.522120952606201,0.508189380168915,0.504472482204437,0.513865405321121,0.43636239618063,0.487350669503212,0.482688494026661,0.501608747243881,0.493909260630608,0.371055859606713,0.587979998998344,0.701809389144182,0.669078563898802,0.379745378065854,0.358218663372099,0.63455935716629,0.351170014590025,0.574198663048446,0.569985088706016
"34",0.610074405744672,0.535558068007231,0.609868103731424,0.73690260797739,0.728793162852526,0.506510698795319,0.522113221883774,0.514791145920753,0.504176625609398,0.513347604870796,0.469215305149555,0.456244665384293,0.435354477167129,0.440531612932682,0.42949231415987,0.331482272408903,0.589920327067375,0.667196410149336,0.671746805310249,0.727718861307949,0.487648833356798,0.377505704574287,0.486739201843739,0.361033695191145,0.392143721133471
"35",0.592283759638667,0.572831371426582,0.532900423556566,0.578751730918884,0.554680598527193,0.506489631533623,0.522121155261993,0.508189210295677,0.504451540112495,0.513865923881531,0.497082547843456,0.47103133648634,0.487833915650845,0.496316175162792,0.459675574302673,0.579069101437926,0.601684598624706,0.582862147688866,0.716198484133929,0.532775644492358,0.569416487216949,0.454183477163315,0.380955353006721,0.598329331167042,0.476947993785143
"36",0.792828342318535,0.794217416644096,0.833194696903229,0.78299746401608,0.630056277662516,0.506489786505699,0.522121238708496,0.508189484477043,0.504472360014915,0.513865828514099,0.461402755975723,0.540138891339302,0.533521571755409,0.505197706818581,0.462561859190464,0.605694870650768,0.589360919222236,0.460081688314676,0.523635316453874,0.482782432809472,0.540831751376391,0.236751637607813,0.364836656488478,0.307586749643087,0.503770975023508
"37",0.675804503262043,0.748396155238152,0.823038694262505,0.793241274356842,0.496164477616549,0.506489542126656,0.522100147604942,0.508187916874886,0.504540166258812,0.514141318202019,0.506806102395058,0.531250002980232,0.524659138917923,0.505006298422813,0.477596706151962,0.622334364242852,0.826232126355171,0.526318467408419,0.539557727053761,0.702791502326727,0.892246735095978,0.767009496688843,0.734409222006798,0.637254728749394,0.743694395571947
"38",0.674551032111049,0.522107491269708,0.633676185272634,0.428367300331593,0.590023824945092,0.50648977458477,0.522121316194534,0.508189061284065,0.50447154045105,0.513865503668785,0.773171278834343,0.563987225294113,0.553465899825096,0.522892008721829,0.567534466832876,0.329242663551122,0.55205351524055,0.536057316511869,0.343111807573587,0.206997258705087,0.844706633687019,0.594891576468945,0.79780430495739,0.709463509917259,0.666265741735697
"39",0.62830919995904,0.428372828662395,0.435625788383186,0.552453931421041,0.7551668766886,0.506489714980125,0.522121316194534,0.508189061284065,0.504472601413727,0.513865396380424,0.431030880659819,0.477525465190411,0.477128851413727,0.44771403670311,0.480813759565353,0.655400986969471,0.745458298921585,0.654927858710289,0.659211863577366,0.727474860846996,0.574115459620953,0.660480266809463,0.575039110332727,0.658739478886127,0.551181481778622
"40",0.62722291611135,0.595636176690459,0.64119053632021,0.360285661928356,0.517199571244419,0.506301248073578,0.522111028432846,0.531463596224785,0.504137879610062,0.514002192020416,0.46584880053997,0.523701390624046,0.495242291688919,0.506463268399239,0.461609461158514,0.525841713184491,0.778231418132782,0.481698863208294,0.621849875897169,0.420467479526997,0.623295532912016,0.571839965879917,0.540282375365496,0.754455576092005,0.709518464654684
"41",0.223970007896423,0.122544003371149,0.173061531689018,0.230214258655906,0.255215198732913,0.50648994743824,0.522121298313141,0.508153411746025,0.504472604393959,0.514310172200203,0.433726274967194,0.452951112389565,0.481947742402554,0.447403889894485,0.483253362774849,0.636485615372658,0.672272519767284,0.694400295615196,0.775483649969101,0.613533422350883,0.706600120663643,0.599366214871407,0.839717292785645,0.840584778785706,0.949117237329483
"42",0.538864039257169,0.531710878014565,0.543133423477411,0.612743719667196,0.615828950703144,0.506490039825439,0.522121268510819,0.508189448714256,0.504470548033714,0.51386756002903,0.42644986063242,0.523629060387611,0.483243924379349,0.499230808019638,0.438672822713852,0.544373323582113,0.567240715399384,0.481000476703048,0.513483786210418,0.61221048720181,0.458362683653831,0.639239362254739,0.530070172250271,0.495824804157019,0.619180943071842
"43",0.440810741297901,0.569341953098774,0.690011542662978,0.440221371827647,0.448481280729175,0.50648892223835,0.52211791574955,0.508176797628403,0.504329031705856,0.513839796185493,0.434960260987282,0.523578444123268,0.49390857219696,0.505147549510002,0.508608123660088,0.486781721003354,0.466992491483688,0.40481386706233,0.630451158806682,0.551170407608151,0.468733824416995,0.611438397690654,0.66149080619216,0.535326384007931,0.608933639526367
"44",0.818632097542286,0.883463525772095,0.840698742866516,0.855288144946098,0.797332879155874,0.506489619612694,0.522121316194534,0.508189085125923,0.504472586512566,0.513865405321121,0.420926342904568,0.494045642018318,0.469246032834053,0.446275369822979,0.481043717265129,0.75293481759727,0.778201293945312,0.695454260706902,0.832807901501656,0.763552965968847,0.418558905273676,0.394754008576274,0.547693479806185,0.391138107329607,0.459243111126125
"45",0.693386581540108,0.488347890228033,0.575618175789714,0.572625229507685,0.727959877438843,0.506415799260139,0.522121006250381,0.508189108967781,0.504397481679916,0.513890171051025,0.756012627482414,0.562577620148659,0.562504115700722,0.52032038345933,0.567181411013007,0.372753386199474,0.585688173770905,0.462329421192408,0.675726792216301,0.569192727189511,0.558510131575167,0.663720336556435,0.642544473707676,0.725517819076776,0.594839767366648
"46",0.41610011421144,0.381832588091493,0.547908459603786,0.380583477579057,0.338995832949877,0.505858379602432,0.520483827590942,0.507976642251015,0.504108843207359,0.513874298334122,0.592226204276085,0.537406209111214,0.499685028195381,0.47450603172183,0.468615650385618,0.405837358767167,0.406288132816553,0.247789479792118,0.356616869848222,0.412740327138454,0.713402345776558,0.619254577159882,0.398584083095193,0.61976637840271,0.595355258509517
"47",0.354731822479516,0.208391951397061,0.375847073085606,0.301286408584565,0.353081293404102,0.506489786505699,0.522121316194534,0.508189061284065,0.504472601413727,0.513865396380424,0.526783630251884,0.436245026439428,0.463692645728588,0.4115981541574,0.476431411504745,0.719652519002557,0.681061384826899,0.711283434927463,0.676259499788284,0.724518139660358,0.796080341935158,0.755291163921356,0.74135969877243,0.676781216263771,0.783721129596233
"48",0.516509123891592,0.531836368888617,0.49938470646739,0.583306864090264,0.595105656981468,0.506505504250526,0.52212121784687,0.508752730488777,0.504418668150902,0.513865226507187,0.450191101431847,0.540350204706192,0.49692864716053,0.505704879760742,0.444022097066045,0.493693255633116,0.716951674222946,0.777377550303936,0.710357356071472,0.569817541539669,0.551907024532557,0.627648798376322,0.47742165364325,0.566207000613213,0.373139491677284
"49",0.587503284215927,0.537455279380083,0.571892402507365,0.708659152686596,0.715781437605619,0.506489637494087,0.522121304273605,0.508188953995705,0.504472321271896,0.513865450024605,0.451604345440865,0.541032686829567,0.507728001475334,0.506900116801262,0.441747319698334,0.645309486985207,0.694660909473896,0.563735388964415,0.640143262594938,0.444193152338266,0.396043682843447,0.658613395690918,0.563528763502836,0.616206821799278,0.677341587655246
"50",0.636157996952534,0.693491662852466,0.640526305511594,0.567783975787461,0.699569324031472,0.50649017393589,0.522120508551598,0.510464134812355,0.504365143179893,0.513831871747971,0.428079757094383,0.524521163105965,0.49506927728653,0.501027128100395,0.453206712007523,0.415929149463773,0.729410568624735,0.756420682370663,0.694219551980495,0.807498535141349,0.76267549097538,0.567918875813484,0.742676492035389,0.56770593971014,0.722224150598049
"51",0.314297725819051,0.217091563064605,0.168355144560337,0.338363467715681,0.245947588980198,0.506489899754524,0.52212131023407,0.508175840973854,0.504471272230148,0.513872131705284,0.424718045070767,0.451444299519062,0.481144481897354,0.446399492025375,0.481193354725838,0.521933982335031,0.40975532354787,0.257893866673112,0.416091034561396,0.351083941198885,0.377111078426242,0.342517466470599,0.335021810140461,0.266528010554612,0.124351206608117
"52",0.671176142245531,0.691596246883273,0.564739165827632,0.61336113512516,0.735620440542698,0.506479123234749,0.522115388512611,0.508186966180801,0.504070594906807,0.513836297392845,0.497428792715073,0.452718840539455,0.435830807685852,0.437517550215125,0.436641855537891,0.672656426206231,0.616138331219554,0.723174373805523,0.745306769013405,0.788494015485048,0.416738652065396,0.401624908763915,0.214287666231394,0.392192212305963,0.117925520800054
"53",0.719487901031971,0.580441267043352,0.627569754235446,0.521826297044754,0.6624591127038,0.506488737463951,0.522121304273605,0.508189114928246,0.504472598433495,0.513864931464195,0.771523615717888,0.563521081209183,0.555826154351234,0.521463599056005,0.567531580850482,0.782463137805462,0.870538758486509,0.937152636051178,0.884295544028282,0.967814999818802,0.649071337282658,0.706392090022564,0.488467662036419,0.642838903516531,0.350385804474354
"54",0.782350973784924,0.708973255753517,0.87319150865078,0.714158590883017,0.851752293109894,0.506489768624306,0.522121316194534,0.508189061284065,0.504472607374191,0.51387040913105,0.466495348513126,0.493221417069435,0.490356215834618,0.513115042448044,0.49346629679203,0.685058934986591,0.684232626110315,0.837949109077454,0.861932802200317,0.763982099294662,0.886281317472458,0.754174542427063,0.730889835953712,0.643552136979997,0.723138967901468
"55",0.918840485811234,0.77089960873127,0.752828628569841,0.86724358946085,0.840396326780319,0.506486135721207,0.522111475467682,0.508186084032059,0.504397517442703,0.514297679066658,0.496180799603462,0.451881605386734,0.436664223670959,0.442336673289537,0.435542711615562,0.249833962880075,0.531044062227011,0.454715561121702,0.382203304767609,0.427765931934118,0.671478253230453,0.665041388943791,0.598756374418736,0.813302105665207,0.789026812463999
"56",0.812999810278416,0.724604666233063,0.942796623706818,0.90445910692215,0.910033828020096,0.506489786505699,0.52212131023407,0.508190089464188,0.50447261929512,0.51386550962925,0.546172547340393,0.472086316347122,0.495518517494202,0.505746228992939,0.469730341434479,0.160748216230422,0.446051763184369,0.382875179499388,0.257976203877479,0.220466772606596,0.821658399701118,0.590203475533053,0.641994382068515,0.712876548245549,0.761716385930777
"57",0.824979165196419,0.842168589681387,0.919391012191772,0.794590782374144,0.823525619879365,0.506489714980125,0.522121316194534,0.508189061284065,0.504472601413727,0.513865396380424,0.538598021864891,0.548709511756897,0.544405880570412,0.50108138024807,0.487649581581354,0.542336053401232,0.556380171328783,0.627851821482182,0.702959468960762,0.818231898546219,0.491883548721671,0.514702941477299,0.568256091140211,0.653119495883584,0.560266385227442
"58",0.432870472036302,0.331068288348615,0.405739071406424,0.651283633336425,0.54086548499763,0.506489577889442,0.52212131023407,0.508189061284065,0.504472500085831,0.513865396380424,0.432433565706015,0.426015421748161,0.48139012157917,0.454063729941845,0.482630521059036,0.701493753492832,0.725283382833004,0.67676340341568,0.55624970048666,0.666144074685872,0.356262531876564,0.487966772541404,0.521825112402439,0.431483311578631,0.38924121633172
"59",0.962494653463364,0.894954171776772,0.947914165258408,0.867254094034433,0.813218303024769,0.506489780545235,0.522121316194534,0.508189061284065,0.504472601413727,0.513865396380424,0.459269505739212,0.525742670893669,0.49539603292942,0.506689274311066,0.512628719210625,0.585661925375462,0.562613768875599,0.633062457293272,0.466666317824274,0.578428331203759,0.647690903022885,0.601238890737295,0.553469487279654,0.780988000333309,0.72706707790494
"60",0.337653289269656,0.153885032329708,0.190561889484525,0.435102627985179,0.491720923222601,0.506489756703377,0.52212131023407,0.5081891477108,0.504472148418426,0.513865405321121,0.455523961782455,0.53750516474247,0.498489493131638,0.50620079934597,0.442877098545432,0.70934451520443,0.529129999876022,0.541054926812649,0.68194687962532,0.652854456007481,0.36506382599473,0.431044742651284,0.385001246072352,0.486007204279304,0.278571278043091
"61",0.470784320682287,0.263874185085297,0.539142388664186,0.520008707605302,0.489161006361246,0.506080162525177,0.522116276621819,0.508183592557907,0.504421558976173,0.51382762491703,0.464893138408661,0.525260919332504,0.495386055111885,0.502445876598358,0.509493255615234,0.526362119615078,0.519821962155402,0.559258628636599,0.498625578172505,0.571012719534338,0.574234601482749,0.418526665121317,0.506348614022136,0.501224905252457,0.585971227288246
"62",0.795964665710926,0.757073417305946,0.814420402050018,0.729948215931654,0.553058172389865,0.506490594148636,0.52212119102478,0.508196154236794,0.504397109150887,0.513866853713989,0.435011498630047,0.503702744841576,0.493623372912407,0.500390693545341,0.506753662228584,0.607908174209297,0.568757353536785,0.528638135641813,0.610768297873437,0.67998289167881,0.223149278853089,0.505495242215693,0.485758566483855,0.243770440481603,0.338904344290495
"63",0.539904748648405,0.631403774768114,0.536828946508467,0.466149366041645,0.396970466338098,0.506489107012749,0.522121316194534,0.508189091086388,0.504472601413727,0.513865393400192,0.452448037266731,0.546893787384033,0.505608251690865,0.506553667783737,0.441582742705941,0.868473480083048,0.92616183757782,0.921265614032745,0.737303229421377,0.90171532034874,0.641109534725547,0.862131381034851,0.683677348867059,0.723678403347731,0.68351431787014
"64",0.486978984903544,0.451500692591071,0.541217193379998,0.782869780436158,0.591322217881679,0.506489595770836,0.522121316194534,0.508189061284065,0.504472604393959,0.513865396380424,0.43482910990715,0.522947365045548,0.48579213321209,0.499691331386566,0.508458089828491,0.284960253722966,0.376735833287239,0.29088416993618,0.405407973006368,0.367555366223678,0.450409646332264,0.440713708847761,0.494429653137922,0.387022439390421,0.451963840983808
"65",0.730005022883415,0.737301330268383,0.804288160800934,0.775420555472374,0.710571409761906,0.50648904144764,0.522114956378937,0.508186274766922,0.504477623105049,0.513829618692398,0.408094252645969,0.476800075173378,0.478322805464268,0.492908179759979,0.471270450949669,0.786245662719011,0.952546370029449,0.833157864585519,0.825540767610073,0.860661286115646,0.500502963364124,0.554406253062189,0.576538134366274,0.513249140977859,0.491595881432295
"66",0.817118230462074,0.849239879846573,0.84713060259819,0.799040485545993,0.69171527326107,0.506489768624306,0.522121304273605,0.508189162611961,0.504472473263741,0.513865441083908,0.526622204482555,0.525674375891686,0.507478901743889,0.505526641011238,0.529198497533798,0.638015273399651,0.564304303377867,0.648096923530102,0.799956733733416,0.813380273059011,0.541727169603109,0.624690192379057,0.63192236572504,0.741764454543591,0.601256877556443
"67",0.943834358453751,0.797675187885761,0.915035140514374,0.885174453258514,0.839337852597237,0.506489786505699,0.522121316194534,0.508189061284065,0.504472601413727,0.513865396380424,0.455197001993656,0.542420241236687,0.542695653438568,0.506780472397804,0.443222760036588,0.585897463932633,0.571027936786413,0.553192437812686,0.414234101772308,0.461956992186606,0.732276149094105,0.551253822818399,0.634779646620154,0.707259739935398,0.719665673747659
"68",0.700455159693956,0.771611266583204,0.619455134123564,0.735893672704697,0.713050772249699,0.506498691439629,0.52212131023407,0.508190616965294,0.50446700155735,0.513886624574661,0.722976776957512,0.559517747163773,0.563342019915581,0.508524177968502,0.566996095329523,0.642330026254058,0.705585940927267,0.567559295892715,0.416516686230898,0.559567978233099,0.829012814164162,0.698234713077545,0.774150165170431,0.719040055572987,0.858686578273773
